128,46,104,127
128,46,104,127
129,47,104,127
130,47,104,127
135,49,104,127
138,47,104,127
145,45,104,127
154,44,104,127
162,44,104,127
171,46,104,127
177,45,104,127
182,44,104,127
184,42,104,127
184,43,104,127
174,42,104,127
158,42,104,127
142,39,104,127
127,38,104,127
117,38,104,127
104,36,104,127
86,38,104,127
75,43,104,127
59,46,104,127
45,47,104,127
37,47,104,127
28,47,104,127
25,50,104,127
30,51,104,127
33,47,104,127
32,47,104,127
29,46,104,127
26,46,104,127
24,45,104,127
22,44,104,127
26,44,104,127
33,45,104,127
37,46,104,127
37,47,104,127
44,48,104,127
53,50,104,127
65,53,104,127
77,56,104,127
86,61,104,127
93,64,104,127
96,70,104,127
98,72,104,127
99,77,104,127
104,76,104,127
107,75,104,127
109,67,104,127
109,54,104,127
112,40,104,127
113,37,104,127
114,30,104,127
116,27,104,127
120,24,104,127
123,30,104,127
127,41,104,127
126,47,104,127
126,43,104,127
129,45,104,127
133,45,104,127
139,46,104,127
140,45,104,127
143,43,104,127
147,45,104,127
146,45,104,127
140,43,104,127
131,44,104,127
121,46,104,127
116,47,104,127
115,49,104,127
117,49,104,127
118,49,104,127
121,49,104,127
123,48,104,127
125,48,104,127
126,47,104,127
125,48,104,127
125,46,104,127
123,44,104,127
121,42,104,127
119,41,104,127
117,40,104,127
112,39,104,127
108,39,104,127
101,38,104,127
96,36,104,127
92,36,104,127
87,34,104,127
85,33,104,127
82,31,104,127
82,27,104,127
82,26,104,127
84,27,104,127
88,29,104,127
89,28,104,127
89,26,104,127
87,24,104,127
86,24,104,127
87,25,104,127
91,26,104,127
98,26,104,127
106,25,104,127
112,25,104,127
118,26,104,127
127,26,104,127
138,26,104,127
148,29,104,127
141,33,104,127
138,35,104,127
135,34,104,127
129,34,104,127
133,33,104,127
125,33,104,127
118,32,104,127
117,29,104,127
119,28,104,127
121,28,104,127
122,28,104,127
125,28,104,127
127,28,104,127
128,29,104,127
117,26,104,127
108,24,104,127
104,23,104,127
101,21,104,127
100,18,104,127
98,13,104,127
98,11,104,127
98,19,104,127
98,28,104,127
100,33,104,127
103,37,104,127
106,41,104,127
107,44,104,127
113,48,104,127
119,51,104,127
122,55,104,127
126,58,104,127
129,59,104,127
127,61,104,127
116,63,104,127
111,66,104,127
106,59,104,127
106,47,104,127
109,41,104,127
114,39,104,127
117,41,104,127
118,42,104,127
117,45,104,127
115,36,104,127
112,27,104,127
110,29,104,127
109,30,104,127
111,31,104,127
112,32,104,127
112,33,104,127
110,33,104,127
108,35,104,127
106,36,104,127
104,37,104,127
100,37,104,127
99,38,104,127
95,37,104,127
94,38,104,127
91,37,104,127
89,36,104,127
88,35,104,127
85,34,104,127
81,33,104,127
80,34,104,127
79,33,104,127
82,32,104,127
91,33,104,127
96,33,104,127
97,32,104,127
95,32,104,127
93,30,104,127
91,29,104,127
88,28,104,127
88,28,104,127
90,26,104,127
92,25,104,127
94,23,104,127
98,22,104,127
105,19,104,127
113,25,104,127
119,23,104,127
120,21,104,127
124,16,104,127
127,13,104,127
127,11,104,127
126,13,104,127
123,12,104,127
120,10,104,127
111,9,104,127
105,20,104,127
96,19,104,127
91,19,104,127
89,16,104,127
86,17,104,127
83,19,104,127
80,16,104,127
77,14,104,127
74,13,104,127
68,12,104,127
58,12,104,127
64,13,104,127
75,11,104,127
84,10,104,127
84,8,104,127
81,8,104,127
81,10,104,127
81,14,104,127
83,20,104,127
87,23,104,127
91,24,104,127
94,24,104,127
99,20,104,127
104,18,104,127
110,18,104,127
116,17,104,127
120,15,104,127
122,14,104,127
123,12,104,127
123,11,104,127
122,10,104,127
124,9,104,127
125,11,104,127
126,11,104,127
122,10,104,127
123,10,104,127
130,11,104,127
137,12,104,127
128,13,104,127
119,14,104,127
109,16,104,127
111,15,104,127
112,7,104,127
118,0,104,127
121,0,104,127
124,0,104,127
130,0,104,127
127,0,104,127
123,3,104,127
120,4,104,127
121,8,104,127
114,9,104,127
107,10,104,127
101,12,104,127
97,14,104,127
99,21,104,127
101,29,104,127
103,32,104,127
103,32,104,127
109,30,104,127
110,30,104,127
114,30,104,127
118,29,104,127
122,27,104,127
125,26,104,127
124,26,104,127
119,23,104,127
121,22,104,127
128,25,104,127
135,31,104,127
140,39,104,127
135,40,104,127
125,41,104,127
115,39,104,127
106,40,104,127
101,38,104,127
98,38,104,127
95,38,104,127
92,39,104,127
90,39,104,127
90,38,104,127
92,37,104,127
95,36,104,127
100,34,104,127
104,33,104,127
106,31,104,127
109,30,104,127
111,41,104,127
115,49,104,127
117,48,104,127
120,46,104,127
123,45,104,127
125,44,104,127
119,43,104,127
117,42,104,127
118,40,104,127
121,41,104,127
116,37,104,127
115,37,104,127
107,33,104,127
101,33,104,127
95,33,104,127
89,31,104,127
89,35,104,127
90,36,104,127
91,38,104,127
92,38,104,127
92,39,104,127
92,40,104,127
82,43,104,127
76,44,104,127
75,47,104,127
71,45,104,127
73,38,104,127
76,42,104,127
76,34,104,127
75,28,104,127
74,25,104,127
73,21,104,127
73,16,104,127
70,11,104,127
66,9,104,127
65,15,104,127
63,23,104,127
62,26,104,127
59,30,104,127
56,34,104,127
56,35,104,127
61,39,104,127
63,40,104,127
70,41,104,127
74,42,104,127
76,43,104,127
76,44,104,127
75,43,104,127
76,41,104,127
83,37,104,127
88,38,104,127
93,34,104,127
98,35,104,127
99,38,104,127
98,38,104,127
100,36,104,127
100,36,104,127
100,34,104,127
99,32,104,127
98,32,104,127
96,32,104,127
90,26,104,127
81,25,104,127
70,26,104,127
56,29,104,127
40,39,104,127
31,37,104,127
25,38,104,127
22,38,104,127
27,40,104,127
31,43,104,127
32,46,104,127
30,43,104,127
29,44,104,127
32,47,104,127
35,46,104,127
38,48,104,127
43,46,104,127
48,41,104,127
50,37,104,127
49,30,104,127
51,30,104,127
56,32,104,127
57,41,104,127
58,46,104,127
58,46,104,127
61,49,104,127
65,50,104,127
70,51,104,127
76,53,104,127
82,53,104,127
87,54,104,127
90,54,104,127
94,52,104,127
98,51,104,127
102,50,104,127
107,48,104,127
110,47,104,127
116,46,104,127
115,42,104,127
103,26,104,127
92,10,104,127
85,0,104,127
81,1,104,127
81,19,104,127
82,43,104,127
80,67,104,127
84,87,104,127
86,90,104,127
87,88,104,127
88,85,104,127
89,77,104,127
91,73,104,127
90,64,104,127
89,59,104,127
85,57,104,127
82,56,104,127
79,55,104,127
79,55,104,127
79,57,104,127
80,58,104,127
79,58,104,127
80,58,104,127
80,58,104,127
80,57,104,127
80,57,104,127
80,58,104,127
79,58,104,127
78,58,104,127
77,58,104,127
77,58,104,127
77,58,104,127
76,58,104,127
76,59,104,127
76,59,104,127
75,58,104,127
75,57,104,127
75,57,104,127
78,58,104,127
80,61,104,127
82,62,104,127
85,64,104,127
86,64,104,127
88,63,104,127
92,65,104,127
95,67,104,127
99,69,104,127
99,68,104,127
102,71,104,127
103,73,104,127
104,76,104,127
106,86,104,127
110,95,104,127
114,93,104,127
118,92,104,127
112,68,104,127
116,78,104,127
121,90,104,127
130,107,104,127
142,111,104,127
119,102,104,127
121,111,104,127
122,111,104,127
122,111,104,127
119,109,104,127
118,104,104,127
116,96,104,127
111,83,104,127
108,69,104,127
129,76,104,127
127,69,104,127
123,59,104,127
116,54,104,127
113,47,104,127
111,43,104,127
117,64,104,127
117,62,104,127
117,59,104,127
117,57,104,127
117,58,104,127
117,56,104,127
117,57,104,127
117,56,104,127
118,56,104,127
118,57,104,127
118,57,104,127
119,58,104,127
119,58,104,127
120,58,104,127
120,58,104,127
121,58,104,127
121,58,104,127
122,58,104,127
121,57,104,127
121,56,104,127
121,56,104,127
121,56,104,127
121,57,104,127
121,56,104,127
120,56,104,127
120,56,104,127
120,56,104,127
119,56,104,127
119,56,104,127
119,56,104,127
119,56,104,127
119,56,104,127
119,57,104,127
119,56,104,127
121,56,104,127
121,56,104,127
122,55,104,127
123,55,104,127
122,54,104,127
124,55,104,127
123,55,104,127
123,55,104,127
123,55,104,127
