128,46,104,127
129,46,104,127
130,46,104,127
131,47,104,127
136,48,104,127
141,46,104,127
148,44,104,127
153,41,104,127
162,41,104,127
173,44,104,127
179,42,104,127
184,41,104,127
187,41,104,127
187,42,104,127
177,43,104,127
161,42,104,127
144,39,104,127
128,39,104,127
118,38,104,127
106,36,104,127
88,37,104,127
76,43,104,127
61,44,104,127
46,44,104,127
39,46,104,127
29,45,104,127
27,47,104,127
32,48,104,127
34,46,104,127
33,44,104,127
31,44,104,127
27,45,104,127
24,45,104,127
23,47,104,127
27,47,104,127
34,46,104,127
39,47,104,127
38,49,104,127
43,49,104,127
54,52,104,127
68,55,104,127
79,60,104,127
89,65,104,127
96,71,104,127
101,76,104,127
102,81,104,127
105,86,104,127
109,88,104,127
113,86,104,127
115,78,104,127
115,64,104,127
117,49,104,127
119,44,104,127
119,37,104,127
121,33,104,127
123,29,104,127
125,33,104,127
126,39,104,127
127,45,104,127
129,46,104,127
131,43,104,127
135,43,104,127
141,43,104,127
145,45,104,127
146,43,104,127
149,42,104,127
149,43,104,127
142,41,104,127
134,43,104,127
124,46,104,127
119,46,104,127
118,48,104,127
120,48,104,127
122,48,104,127
124,47,104,127
127,47,104,127
129,47,104,127
130,47,104,127
129,47,104,127
127,45,104,127
125,43,104,127
124,42,104,127
121,42,104,127
119,41,104,127
115,41,104,127
109,40,104,127
102,37,104,127
96,35,104,127
93,34,104,127
88,33,104,127
86,32,104,127
84,31,104,127
83,27,104,127
83,25,104,127
85,27,104,127
89,29,104,127
90,28,104,127
89,25,104,127
89,23,104,127
87,23,104,127
88,24,104,127
93,26,104,127
98,25,104,127
107,25,104,127
112,25,104,127
120,26,104,127
127,26,104,127
138,26,104,127
146,28,104,127
141,33,104,127
137,35,104,127
135,33,104,127
129,33,104,127
133,31,104,127
124,31,104,127
114,32,104,127
114,29,104,127
115,28,104,127
117,28,104,127
120,28,104,127
123,27,104,127
125,29,104,127
128,29,104,127
114,27,104,127
105,24,104,127
101,23,104,127
100,20,104,127
97,18,104,127
95,13,104,127
95,10,104,127
96,19,104,127
97,28,104,127
97,33,104,127
100,38,104,127
102,41,104,127
105,44,104,127
109,48,104,127
115,50,104,127
119,54,104,127
122,58,104,127
125,59,104,127
123,60,104,127
112,62,104,127
107,66,104,127
103,58,104,127
103,46,104,127
106,41,104,127
111,38,104,127
114,40,104,127
115,42,104,127
115,44,104,127
112,34,104,127
110,24,104,127
108,27,104,127
108,28,104,127
109,28,104,127
110,30,104,127
109,32,104,127
108,32,104,127
106,34,104,127
103,35,104,127
101,35,104,127
97,36,104,127
96,37,104,127
93,37,104,127
91,36,104,127
89,36,104,127
88,35,104,127
85,35,104,127
83,33,104,127
80,30,104,127
78,27,104,127
75,26,104,127
74,27,104,127
82,28,104,127
89,28,104,127
91,28,104,127
88,28,104,127
86,25,104,127
85,24,104,127
84,23,104,127
83,22,104,127
84,21,104,127
85,19,104,127
88,17,104,127
91,16,104,127
97,14,104,127
103,21,104,127
107,21,104,127
109,18,104,127
111,13,104,127
111,11,104,127
113,8,104,127
111,10,104,127
108,10,104,127
104,8,104,127
97,8,104,127
88,18,104,127
80,17,104,127
76,17,104,127
75,13,104,127
72,14,104,127
69,16,104,127
66,14,104,127
63,12,104,127
60,11,104,127
54,10,104,127
44,9,104,127
50,10,104,127
60,9,104,127
70,7,104,127
70,5,104,127
68,5,104,127
68,6,104,127
68,11,104,127
70,16,104,127
74,20,104,127
77,21,104,127
81,20,104,127
85,17,104,127
90,15,104,127
97,15,104,127
102,14,104,127
106,12,104,127
108,12,104,127
109,9,104,127
108,8,104,127
108,7,104,127
111,6,104,127
112,8,104,127
113,8,104,127
110,7,104,127
108,9,104,127
117,7,104,127
125,8,104,127
117,9,104,127
107,10,104,127
97,12,104,127
99,12,104,127
100,4,104,127
103,0,104,127
103,0,104,127
108,0,104,127
115,0,104,127
112,0,104,127
109,2,104,127
106,4,104,127
106,7,104,127
99,8,104,127
92,9,104,127
86,12,104,127
83,13,104,127
90,20,104,127
90,25,104,127
93,29,104,127
95,30,104,127
97,30,104,127
99,29,104,127
103,28,104,127
105,29,104,127
110,28,104,127
112,28,104,127
111,27,104,127
105,26,104,127
106,24,104,127
113,28,104,127
119,35,104,127
125,42,104,127
122,38,104,127
113,39,104,127
102,38,104,127
94,37,104,127
89,35,104,127
85,36,104,127
82,36,104,127
80,36,104,127
78,36,104,127
77,36,104,127
79,34,104,127
83,33,104,127
88,31,104,127
92,30,104,127
94,28,104,127
96,27,104,127
99,37,104,127
102,45,104,127
104,44,104,127
108,43,104,127
111,43,104,127
114,41,104,127
108,40,104,127
105,39,104,127
105,38,104,127
108,37,104,127
104,36,104,127
103,37,104,127
96,35,104,127
88,33,104,127
79,36,104,127
70,48,104,127
69,57,104,127
70,60,104,127
69,59,104,127
69,62,104,127
70,60,104,127
69,60,104,127
61,62,104,127
55,62,104,127
54,62,104,127
55,56,104,127
56,50,104,127
57,50,104,127
58,43,104,127
57,38,104,127
56,37,104,127
55,35,104,127
54,33,104,127
53,29,104,127
52,34,104,127
51,42,104,127
48,50,104,127
48,49,104,127
44,45,104,127
43,46,104,127
41,49,104,127
45,51,104,127
48,52,104,127
54,54,104,127
58,56,104,127
60,56,104,127
59,55,104,127
59,56,104,127
61,55,104,127
68,49,104,127
72,47,104,127
73,48,104,127
78,49,104,127
79,50,104,127
79,51,104,127
79,52,104,127
79,52,104,127
78,52,104,127
77,51,104,127
76,51,104,127
72,51,104,127
64,50,104,127
55,50,104,127
47,54,104,127
32,55,104,127
17,59,104,127
8,58,104,127
0,57,104,127
0,52,104,127
5,57,104,127
11,62,104,127
13,66,104,127
10,64,104,127
9,61,104,127
10,64,104,127
15,64,104,127
