128,46,104,127
128,46,104,127
129,47,104,127
131,48,104,127
135,49,104,127
140,46,104,127
143,39,104,127
153,40,104,127
163,41,104,127
170,43,104,127
177,43,104,127
182,41,104,127
187,41,104,127
186,41,104,127
176,42,104,127
160,41,104,127
144,40,104,127
130,39,104,127
119,38,104,127
106,37,104,127
89,38,104,127
77,43,104,127
60,44,104,127
47,45,104,127
37,45,104,127
28,45,104,127
25,47,104,127
29,47,104,127
32,45,104,127
31,43,104,127
28,43,104,127
26,44,104,127
24,44,104,127
23,47,104,127
28,46,104,127
33,45,104,127
39,48,104,127
39,50,104,127
44,50,104,127
54,51,104,127
64,55,104,127
74,59,104,127
86,65,104,127
93,70,104,127
97,75,104,127
97,82,104,127
99,88,104,127
103,88,104,127
107,86,104,127
108,79,104,127
109,65,104,127
113,49,104,127
113,45,104,127
115,37,104,127
116,32,104,127
118,29,104,127
122,33,104,127
124,36,104,127
124,43,104,127
125,49,104,127
129,45,104,127
133,48,104,127
137,47,104,127
141,48,104,127
143,47,104,127
146,46,104,127
145,46,104,127
138,45,104,127
130,47,104,127
120,49,104,127
114,50,104,127
114,51,104,127
115,51,104,127
117,51,104,127
119,50,104,127
122,50,104,127
124,50,104,127
125,49,104,127
123,50,104,127
123,48,104,127
121,47,104,127
118,46,104,127
114,44,104,127
111,44,104,127
105,44,104,127
101,44,104,127
94,42,104,127
89,40,104,127
85,40,104,127
81,39,104,127
78,37,104,127
75,35,104,127
75,32,104,127
76,31,104,127
76,33,104,127
80,34,104,127
82,33,104,127
82,31,104,127
81,29,104,127
79,29,104,127
80,29,104,127
84,31,104,127
90,31,104,127
97,30,104,127
100,29,104,127
104,30,104,127
112,30,104,127
122,30,104,127
128,33,104,127
121,38,104,127
117,39,104,127
114,38,104,127
111,38,104,127
114,38,104,127
106,38,104,127
98,38,104,127
100,34,104,127
100,34,104,127
102,33,104,127
105,33,104,127
110,32,104,127
113,32,104,127
114,33,104,127
101,30,104,127
92,29,104,127
88,27,104,127
86,25,104,127
83,23,104,127
80,20,104,127
79,17,104,127
81,24,104,127
78,35,104,127
81,40,104,127
82,45,104,127
84,48,104,127
88,50,104,127
93,54,104,127
100,57,104,127
105,61,104,127
110,64,104,127
111,67,104,127
111,67,104,127
100,68,104,127
95,72,104,127
92,62,104,127
92,51,104,127
95,45,104,127
101,44,104,127
105,45,104,127
106,48,104,127
106,51,104,127
104,41,104,127
102,30,104,127
100,33,104,127
100,34,104,127
102,36,104,127
103,36,104,127
102,39,104,127
101,40,104,127
99,40,104,127
97,40,104,127
95,40,104,127
92,42,104,127
91,43,104,127
88,42,104,127
86,43,104,127
85,43,104,127
83,43,104,127
80,42,104,127
78,42,104,127
76,39,104,127
73,35,104,127
72,35,104,127
75,35,104,127
81,35,104,127
87,35,104,127
88,35,104,127
86,34,104,127
83,32,104,127
81,32,104,127
79,32,104,127
79,31,104,127
79,29,104,127
79,29,104,127
82,28,104,127
85,26,104,127
91,25,104,127
96,31,104,127
100,31,104,127
104,27,104,127
105,25,104,127
107,22,104,127
108,20,104,127
106,22,104,127
102,21,104,127
98,20,104,127
92,18,104,127
83,29,104,127
74,29,104,127
69,29,104,127
67,26,104,127
66,25,104,127
63,28,104,127
61,24,104,127
58,23,104,127
55,22,104,127
48,21,104,127
38,20,104,127
45,21,104,127
56,19,104,127
65,18,104,127
65,16,104,127
63,16,104,127
63,17,104,127
63,21,104,127
65,27,104,127
69,31,104,127
72,32,104,127
75,31,104,127
79,28,104,127
84,26,104,127
91,26,104,127
96,24,104,127
100,23,104,127
102,23,104,127
102,20,104,127
101,20,104,127
101,19,104,127
103,18,104,127
104,19,104,127
105,19,104,127
102,19,104,127
101,20,104,127
109,21,104,127
117,21,104,127
109,21,104,127
100,22,104,127
90,23,104,127
91,24,104,127
91,17,104,127
97,8,104,127
104,0,104,127
108,0,104,127
113,0,104,127
109,2,104,127
104,7,104,127
103,9,104,127
106,10,104,127
98,13,104,127
91,15,104,127
85,16,104,127
85,17,104,127
92,24,104,127
94,30,104,127
96,33,104,127
98,34,104,127
101,33,104,127
104,32,104,127
106,34,104,127
111,33,104,127
116,33,104,127
116,31,104,127
116,29,104,127
111,28,104,127
111,27,104,127
118,31,104,127
125,37,104,127
130,47,104,127
126,45,104,127
116,45,104,127
105,44,104,127
97,43,104,127
92,41,104,127
89,41,104,127
86,41,104,127
83,41,104,127
81,42,104,127
81,41,104,127
83,40,104,127
87,38,104,127
92,37,104,127
96,35,104,127
98,34,104,127
100,32,104,127
103,42,104,127
107,48,104,127
109,48,104,127
112,47,104,127
116,47,104,127
118,46,104,127
112,45,104,127
110,43,104,127
110,43,104,127
112,41,104,127
106,39,104,127
106,39,104,127
98,38,104,127
90,35,104,127
83,36,104,127
77,38,104,127
78,40,104,127
79,42,104,127
81,43,104,127
80,45,104,127
80,45,104,127
79,48,104,127
71,49,104,127
65,50,104,127
63,53,104,127
64,49,104,127
66,44,104,127
68,43,104,127
67,37,104,127
66,31,104,127
65,30,104,127
64,28,104,127
63,24,104,127
62,13,104,127
60,13,104,127
60,18,104,127
55,24,104,127
53,45,104,127
53,32,104,127
49,44,104,127
48,46,104,127
53,50,104,127
57,54,104,127
64,56,104,127
68,57,104,127
69,56,104,127
68,57,104,127
68,57,104,127
70,55,104,127
75,47,104,127
78,44,104,127
83,40,104,127
86,38,104,127
88,39,104,127
86,40,104,127
88,41,104,127
89,38,104,127
88,39,104,127
87,36,104,127
86,36,104,127
85,36,104,127
78,29,104,127
68,27,104,127
56,29,104,127
44,28,104,127
27,38,104,127
19,38,104,127
12,38,104,127
9,38,104,127
15,38,104,127
19,41,104,127
21,44,104,127
20,42,104,127
17,41,104,127
19,43,104,127
24,43,104,127
27,46,104,127
31,43,104,127
36,40,104,127
39,36,104,127
36,30,104,127
38,27,104,127
43,31,104,127
44,38,104,127
44,43,104,127
45,45,104,127
48,47,104,127
51,49,104,127
57,51,104,127
63,51,104,127
70,52,104,127
74,53,104,127
78,52,104,127
82,51,104,127
85,50,104,127
89,50,104,127
94,48,104,127
98,46,104,127
105,43,104,127
104,42,104,127
94,25,104,127
81,7,104,127
74,0,104,127
69,0,104,127
69,17,104,127
72,41,104,127
77,65,104,127
76,81,104,127
77,86,104,127
77,87,104,127
79,83,104,127
80,76,104,127
81,71,104,127
82,61,104,127
81,56,104,127
78,53,104,127
74,53,104,127
71,53,104,127
72,55,104,127
72,55,104,127
72,56,104,127
72,56,104,127
72,57,104,127
72,57,104,127
72,57,104,127
72,56,104,127
72,57,104,127
71,57,104,127
70,58,104,127
70,58,104,127
69,58,104,127
69,58,104,127
69,58,104,127
69,58,104,127
69,58,104,127
68,57,104,127
68,57,104,127
68,55,104,127
71,57,104,127
74,59,104,127
76,60,104,127
76,60,104,127
79,59,104,127
82,61,104,127
86,63,104,127
89,64,104,127
95,64,104,127
98,65,104,127
99,67,104,127
101,68,104,127
100,80,104,127
105,87,104,127
107,95,104,127
109,95,104,127
112,102,104,127
117,110,104,127
123,111,104,127
136,90,104,127
145,108,104,127
150,111,104,127
147,87,104,127
148,94,104,127
148,95,104,127
148,94,104,127
147,93,104,127
147,87,104,127
147,79,104,127
147,71,104,127
147,63,104,127
146,56,104,127
147,50,104,127
149,60,104,127
149,77,104,127
139,92,104,127
139,92,104,127
143,92,104,127
143,91,104,127
143,91,104,127
144,91,104,127
144,90,104,127
144,91,104,127
144,91,104,127
144,91,104,127
144,91,104,127
144,91,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
146,92,104,127
146,92,104,127
147,92,104,127
147,92,104,127
147,92,104,127
146,92,104,127
146,91,104,127
147,92,104,127
146,91,104,127
146,91,104,127
146,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
145,92,104,127
146,92,104,127
146,91,104,127
147,91,104,127
147,91,104,127
148,91,104,127
148,90,104,127
148,91,104,127
148,91,104,127
148,91,104,127
